created_at,tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,client,hashtags,urls,media_type,media_urls
3/15/24 21:27,'1768735676961325138',what's with this thing where celebs are now wearing overcoats made from the same fabric as their trousers? it looks bad https://t.co/QDxakjnhFA,en,Tweet,123,3452,61,156,482900,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GIvPn_qaoAA5fk5.jpg,https://pbs.twimg.com/media/GIvPpvCXQAA5hTx.jpg"
3/16/24 2:38,'1768814010735161709',"@oliviathom93 @riskyburritos @prerationalist dont think anyone is going to provide you with some logical proof, as style is not a science. discussions only work when two people agree on what looks good and then figure out principles for how to create that look. if there is no such common ground, then there's no discussion",en,Reply,1,14,1,0,1079,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/15/24 22:28,'1768751233555447911',@sleepythewhale @moorehn roger lived in a walkable neighborhood next to regent's park (IIRC) https://t.co/Gi0xqqgkaJ,en,Reply,12,272,6,7,12793,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1768751077275619328/pu/vid/avc1/960x720/RHNkttIg2T51Kfq6.mp4?tag=12
3/15/24 22:00,'1768744196406698179',"@alecrogers1968 Yes, but only because zoning regulations, political infighting, and self-interested NIMBYs caused a housing shortage, driving up rents and forcing Dalmatian owners to seek more affordable housing in rural areas.",en,Reply,3,572,9,6,12810,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/15/24 21:43,'1768739837182648640',"@TooFarJR according to google, the first man is 6'2"" and the second is 6'. they are essentially the same height",en,Reply,0,83,1,3,4688,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/15/24 21:32,'1768737034489786462',@prerationalist one is a suit and the other is a totally new invention that makes no cultural sense?,en,Reply,3,429,2,12,11408,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/15/24 9:43,'1768558645703549019',"have a lot to say about this, but the short of it is: i took a look at the videos on your page and you already look stylish. i think it's just about finding clothes that make you feel excited and communicate what you want. i would be careful about following style advice that is too prescriptive (e.g., ""men should wear X""). think of clothes as social language, and develop an emotional antenna for what makes you feel good. 

some posts you may find useful:

how to develop taste:

https://t.co/ZEHpGCNWU7

five starting points for casualwear:

https://t.co/DsS0z5a4Uc

how to think about silhouettes

https://t.co/Q4jl8dok2x

springboard wardrobe:

https://t.co/U4SqCUsQL2

some other stuff that you may find useful

https://t.co/tnsnkL0i22

IMO, you already look stylish, so i don't think you need any particular help. but if you're not happy with how you dress, maybe figure out what you want to communicate and which clothes make you excited, then try out stores in that aesthetic. lots of relevant links above.",en,Reply,22,33,2,2,1889,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/14/24 5:10,'1768127469742412277',"Some things I saw recently that I think are cool:

1. The Armoury seafoam green DB linen suit (imagine this for summer cocktail parties)
2. Rota Brooklyn trousers at No Man Walks Alone
3. Imogene + Willie camo pants (note twisted outseam)
4. 1970s AP 5369 (Genta design) https://t.co/zDQz9A4QIG",en,Tweet,387,1701,35,62,247383,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GImle4BaEAATW1N.jpg,https://pbs.twimg.com/media/GImll7IbkAAkPBY.jpg,https://pbs.twimg.com/media/GImlpbYbgAAuqnG.jpg,https://pbs.twimg.com/media/GImmeEHaoAAIz_w.jpg"
3/15/24 6:48,'1768514572066095282',"@devongt @montroseVA @Shawn00Guerra A twisted outseam can create a balloon-shaped silhouette, pulling the fullness from the top of the leg down towards the center of the shoe. This can give a very full-legged cut some shape, so the legs don't just look conical. https://t.co/MdJtTD7ddI",en,Reply,2,9,1,1,2221,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GIsGl7cbwAARJw_.jpg,https://pbs.twimg.com/media/GIsGl7bbIAAUjUF.jpg"
3/15/24 6:37,'1768511895718564279',@jeeyonshim This thread made me smile. 🙂 Thanks for sharing these photos and stories!,en,Reply,1,14,0,1,1229,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/15/24 5:30,'1768494991935246648',"if you see a zonked ostrich, you think we should build more housing",en,Tweet,201,18638,1005,152,656815,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/15/24 2:59,'1768456956111622533',"Love these kitchen projects that use reclaimed iroko from school and university labs. In the 4th pic, the worktop and lower cabinets are made from reclaimed iroko, while the geometric cabinets are made from tulipwood salvaged from a Patent Office

🔗: https://t.co/2VRzhFOhoc https://t.co/NmthB69fSx",en,Tweet,173,1051,49,18,126114,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://blst.to/l8r9hyX,photo,"https://pbs.twimg.com/media/GIrRXnHaEAECoRb.jpg,https://pbs.twimg.com/media/GIrRXnMbkAAEE5P.jpg,https://pbs.twimg.com/media/GIrRbOGa8AAMAj7.jpg,https://pbs.twimg.com/media/GIrRbOWaUAAneJC.png"
3/15/24 3:06,'1768458844085404131',@renee_said This Parisian kitchen incorporated the original graffiti https://t.co/vLWYRr4coj,en,Reply,6,85,2,3,4740,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GIrT6-YbgAAo68E.png,https://pbs.twimg.com/media/GIrT6-abgAAxcRx.png"
3/15/24 2:17,'1768446510612857072',"John Groth was a war correspondent, an illustrator, and Esquire's first Art Director. He covered six conflicts, including the Vietnam War, and was one of the first American correspondents in Paris after the city's liberation. 

He said: ""It is only at war that I feel complete. There, you meet all sorts of men—farmers, mechanics, college professors. It rains on them and it rains on you. The shells burst in the air, and you are there, too.""

One of his tailors, Paul Winston, once told me that Groth was quite fond of smoking tobacco. One day, while giving a lecture at a university, he absent-mindedly put his not-yet-extinguished pipe into his jacket's breast pocket. Midway through the lecture, his jacket caught fire. After that, Groth had all of his bespoke sport coats and suit jackets made with a special fireproof pipe pocket.",en,Tweet,82,689,28,16,159962,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GIrF8m4bcAAH3Cl.png,https://pbs.twimg.com/media/GIrGPJIasAAIwEG.jpg"
3/14/24 22:03,'1768382550710612195',are men ok? https://t.co/RXryloahW2,en,Tweet,125,4381,143,159,281562,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GIqOgziagAAEkbh.jpg,https://pbs.twimg.com/media/GIqOgzgaEAApd-f.jpg"
3/14/24 22:07,'1768383530311303579',"*grandma comes in for a hug*

""sorry, i need my hands free to be able to deflect a punch or grab something that's being thrown at me""",en,Reply,9,2218,41,27,108176,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/14/24 16:59,'1768305998085943780',https://t.co/QiCnPK89NO,zxx,Tweet,597,19482,934,190,1167497,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GIpI577acAAKfDz.jpg
3/14/24 8:51,'1768183253138342319',Impressive and inspiring reporting. If only more fashion writing was like this,en,Tweet,237,2561,260,14,307954,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/14/24 6:13,'1768143509599703469',"@taureaucadeau Try searching for Robert Geller on eBay and Grailed. It's not really the same thing, but he's a slightly less well-known designer than Ackermann, and you may be able to score some pieces for less money.",en,Reply,14,39,2,1,6391,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/14/24 6:10,'1768142729740169651',"I won't block, but it genuinely bothers me when people levy this accusation against me bc 1) shilling is against Twitter and FTC rules and 2) I take my integrity very seriously. I've never accepted any kind of money or free product in exchange for tweets. 

Everything I tweet is just because it's something I want to say. When I talk about a company or product, it's purely because it's something I like. I have been approached many times by companies to do a promotional tweet. Not only do I not accept free products or money in exchange for tweets, but I block every PR person who sends me an email because I just want to be left alone and do my own thing. 

I'm sorry for being snippy about this. It's just a very sensitive topic for me because I take this seriously. I hate shills.",en,Reply,0,29,3,2,1677,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/14/24 6:04,'1768141191672197357',"@GoGoGuillotines Not the same, but you can check out Spier &amp; Mackay",en,Reply,0,5,1,1,896,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/14/24 6:04,'1768141061371883788',"@charlieusher You can check out the ""workwear"" section on this post

https://t.co/nKwwrJgvnn",en,Reply,42,35,3,2,4356,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://putthison.com/five-starting-places-for-building-a-casual-wardrobe/,,
3/14/24 5:52,'1768138099379650602',"@HyphenatdSrname i will bet you $500 this tweet is not a paid ad. the money can go to a charity of the winner's choice. care to wager? if you say no, i will block because this tweet is insulting.",en,Reply,0,13,1,1,871,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/14/24 5:32,'1768133149983486195',"@fella6_9 I would be careful about buying second-hand suits and sport coats online unless you know the model and have tried it on before. Tailoring fits in very precise ways and isn't the easiest to alter. Sometimes, such purchases work out; sometimes, they don't.",en,Reply,1,20,1,1,3660,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/14/24 5:31,'1768132751922971072',"@daeyoungchoi RRL and Kaptain Sunshine have done some in the past that I think are nice. I'm not a fan of the ""sartorial"" ones, where guys put that detail on dressy trousers. IMO, it's a workwear detail and looks most at home in workwear outfits.",en,Reply,4,12,1,0,4158,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/14/24 0:50,'1768062089476927913',looks like this kate middleton photo has also been doctored https://t.co/R2jGQ8Hh5e,en,Tweet,257,15246,861,110,953605,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GIlrCzeawAAINPQ.jpg,https://pbs.twimg.com/media/GIlrCzfawAA2bS6.jpg,https://pbs.twimg.com/media/GIlrCzbb0AAeAJz.jpg,https://pbs.twimg.com/media/GIlrCzdagAAE73w.jpg"
3/13/24 9:07,'1767824684148535768',Love this clip of Scorsese's parents talking about life in NYC. They were 2nd gen immigrants who worked in the garment district. His dad was a clothes presser; his mom was a seamstress. From Scorsese's 1974 film Italianamerican. https://t.co/WFPWr54P9H,en,Tweet,784,2322,223,20,204740,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1767823364931162112/pu/vid/avc1/960x720/mj54GvIAj4v5L-mQ.mp4?tag=12
3/13/24 20:00,'1767989219648221310',"@johnsori I would say that's quite different! Some Italian tailors consider the double-button closure distasteful, so I would be surprised if an English tailor from John's generation would cut such a thing.",en,Reply,0,3,1,0,1136,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/13/24 19:48,'1767986164831760547',"@BCross052422 Do you happen to have Paypal? I don't have Cashapp, but would love to send some money your way.",en,Reply,2,42,1,4,25839,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/13/24 19:22,'1767979642986569848',i honestly think the switch from forums to social media platforms has been bad for online discourse bc there's no way you could do this schtick for 10 years on a forum without getting mercilessly clowned. this sort of thing only exists on social media https://t.co/ywG5vza3Hy,en,Tweet,574,16061,1319,148,661724,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GIkfvAGaMAAQU6s.jpg
3/13/24 19:24,'1767980033761837535',every schtick on here would flop on a forum bc people want discussions. you keep repeating the same stupid line and people tell you to stfu and then a mod steps in and eventually bans you.,en,Reply,63,4348,243,55,161629,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/13/24 16:42,'1767939259036844467',instead of banning tiktok how about you ban the zoning laws that are ticking up rents and making us tok about affordable housing,en,Tweet,261,23244,3190,155,634363,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/13/24 18:09,'1767961256055681137',@Aurum_R im a meowist (i love cats),en,Reply,0,233,6,2,5161,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/13/24 17:28,'1767950847043105094',@JoshuaHoyt instead of menswear why dont men swear they can lower rents by increasing the supply of housing,en,Reply,2,806,31,7,9826,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/13/24 15:39,'1767923563607322936',@johnsori really? i would be surprised if john would cut something like this.,en,Reply,0,1,0,2,1336,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/13/24 9:31,'1767830831115149625',"A small, interesting thing about this clip is that Scorsese's father—whose parents are from Sicily—is wearing an extended waist tab with two buttons. Nowadays, you only really see this detail in bespoke trousers made by Southern Italian tailors. Very niche menswear dude detail https://t.co/cMSdKqjzDI",en,Reply,95,889,34,16,87348,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GIiYhWwaQAExWfm.jpg,https://pbs.twimg.com/media/GIiYhWvaUAArpeh.jpg"
3/13/24 9:54,'1767836503194186125',"The more things change, the more they stay the same. https://t.co/QV751jcgz3",en,Reply,41,344,15,9,69871,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1767835988284559360/pu/vid/avc1/1280x720/qy4U2TFqxYtycRJu.mp4?tag=12
3/12/24 22:21,'1767662121884782904',The Rock's suit is interesting because it illustrates the limits of made-to-measure. 🧵 https://t.co/Fi9D1A3A67,en,Tweet,3170,14025,670,246,3273853,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GIf1C-6bYAAf5IH.jpg
3/13/24 9:13,'1767826249064521755',@jeffhurtsjeff @WKNDRD machine stitching on the lapel makes me think it's MTM,en,Reply,0,8,1,1,1014,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/13/24 9:07,'1767824684148535768',Love this clip of Scorsese's parents talking about life in NYC. They were 2nd gen immigrants who worked in the garment district. His dad was a clothes presser; his mom was a seamstress. From Scorsese's 1974 film Italianamerican. https://t.co/WFPWr54P9H,en,Tweet,784,2322,223,20,204740,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1767823364931162112/pu/vid/avc1/960x720/mj54GvIAj4v5L-mQ.mp4?tag=12
3/13/24 3:56,'1767746548660859278',"The Rock's suit is interesting because it illustrates the limitations of made-to-measure. 🧵

👥The Rock added context
Derek feeds raccoons at night.",en,Tweet,206,4368,84,36,674208,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/13/24 4:53,'1767760781037420782',@imgooley01 yes,und,Reply,1,777,0,10,57033,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/13/24 4:53,'1767760764243513460',@pres23119270 looked great!,en,Reply,2,550,2,1,50410,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/13/24 4:29,'1767754878787662024',Car dependency means that most people spend all day in confined spaces which lowers the incentive to wear nice little outfits? https://t.co/JJF8G6VOTz,en,Tweet,42,2883,119,38,182187,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GIhTncVbUAAlJYY.jpg
